,aerobic,anaerobic
b2379,96.60700000000001,87.10449999999999
b2380,25.9883,34.97906666666667
b2381,96.81439999999999,99.20536666666668
b2382,29.681233333333335,32.4026
b2383,4.53079,6.56738
b2384,2.3937933333333334,4.897883333333334
b2385,2.6949799999999997,3.2558299999999996
b2386,1.8943066666666664,0.56819
b2387,0.5478999999999999,1.2612233333333334
b2388,113.03633333333335,190.731
b2389,20.737333333333336,17.003633333333333
b2390,20.825033333333334,14.791199999999998
b2392,65.76336666666667,21.010833333333334
b2393,332.7953333333333,163.36233333333334
b2394,96.7675,84.87093333333333
b2395,43.493066666666664,42.17636666666667
b2398,95.07536666666665,145.6830666666667
b2399,102.37100000000002,167.568
b2400,721.8646666666667,758.5956666666667
b2405,25.077066666666667,37.939766666666664
b2406,13.025043333333334,24.226100000000002
b2407,2.242183333333333,2.9736686666666667
b2408,8.783526666666667,9.203386666666667
b2409,18.706666666666667,15.05365
b2410,77.71203333333334,62.21953333333334
b2411,94.40743333333332,102.11553333333332
b2412,435.46000000000004,534.475
b2413,102.28416666666668,123.48366666666668
b2414,6832.283333333333,4650.19
b2415,3518.226666666667,4036.133333333333
b2416,2800.4633333333336,3033.4499999999994
b2417,4542.3966666666665,5105.0
b2418,192.00933333333333,265.819
b2419,35.9224,21.630899999999997
b2420,46.86756666666667,46.10336666666666
b2421,426.2163333333333,324.9646666666667
b2422,502.24233333333336,545.1046666666667
b2423,333.137,371.328
b2424,303.26133333333337,222.25533333333337
b2425,602.2516666666667,376.53400000000005
b2426,66.28286666666668,94.67356666666666
b2427,10.45252,21.23623333333333
b2428,16.888033333333333,21.60006
b2429,10.628446666666667,16.349726666666665
b2430,12.222,12.026580000000001
b2431,220.97666666666666,421.747
b2432,148.27566666666667,95.38596666666668
b2433,69.49959999999999,79.0848
b2434,130.957,240.20666666666668
b2435,174.02800000000002,116.84663333333333
b2436,87.55650000000001,64.2245
b2437,19.353066666666667,23.20306666666667
b2438,30.916933333333333,50.108200000000004
b2439,43.582966666666664,33.32893333333333
b2440,34.80486666666667,35.3562
b2441,35.17176666666667,35.62996666666667
b2442,64.47386666666667,53.73226666666667
b2443,24.3686,24.890200000000004
b2444,6.697096666666667,3.7143866666666665
b2445,7.677426666666666,5.26
b2446,18.7674,18.006600000000002
b2447,12.12493,8.447456666666668
b2448,7.377756666666667,1.79876
b2449,111.52966666666667,86.31946666666666
b2450,57.24626666666668,60.68313333333333
b2451,3.0641266666666667,2.7517566666666666
b2452,5.77956,5.403196666666666
b2453,1.7393169999999998,2.2886766666666665
b2454,2.3277466666666666,2.9563703333333335
b2455,1.05034,4.403826666666666
b2456,3.6178000000000003,0.314313
b2457,6.96558,1.81762
b2458,1.45024,2.647266666666667
b2459,3.7749633333333334,0.5088666666666667
b2460,1.7699166666666668,3.6577
b2461,3.2637753333333337,1.7805733333333331
b2462,2.3877466666666667,0.0
b2463,136.302,67.6834
b2464,527.525,120.26183333333334
b2465,503.52299999999997,116.1639
b2466,9.90998,14.186033333333334
b2467,83.29860000000001,120.25366666666666
b2468,6.697006666666667,55.07040000000001
b2469,30.8282,58.53073333333333
b2470,11.347733333333332,26.884966666666667
b2471,197.3803333333333,264.76
b2472,138.135,210.05166666666665
b2473,75.93900000000001,111.4757
b2474,53.52546666666667,71.60943333333334
b2475,159.91633333333334,241.64499999999998
b2476,1307.3366666666668,1918.1366666666665
b2477,845.7473333333334,955.8756666666667
b2478,1094.7633333333333,1553.0033333333333
b2479,466.1963333333333,546.4896666666667
b2480,1431.153333333333,935.266
b2481,0.4109306666666666,0.0
b2482,2.9002899999999996,6.838709999999999
b2483,1.8884666666666667,0.11965266666666667
b2484,0.9526063333333333,1.2531983333333334
b2485,1.3279746666666667,1.84895
b2486,3.27425,6.70233
b2487,5.700526666666666,11.672266666666667
b2488,5.147296666666667,10.43815
b2489,6.75616,16.1271
b2490,5.035573333333333,4.621803333333333
b2491,3.457456666666667,3.7069500000000004
b2492,5.533266666666667,16.328873333333334
b2493,71.58113333333334,123.42823333333332
b2494,113.64986666666668,136.67933333333335
b2495,477.61400000000003,345.24133333333333
b2496,186.827,138.89533333333335
b2497,627.4106666666667,77.73969999999998
b2498,1522.8033333333333,630.7436666666667
b2499,941.5783333333333,820.0703333333332
b2500,431.9636666666667,364.7966666666667
b2501,158.39833333333334,186.29133333333334
b2502,180.65766666666664,210.92600000000002
b2503,5.1252933333333335,13.442329999999998
b2504,345.9666666666667,327.42266666666666
b2505,7.812003333333334,9.3242
b2506,8.309746666666667,11.026863333333333
b2507,1040.7279999999998,622.175
b2508,835.1836666666667,740.3816666666667
b2509,198.846,269.83566666666667
b2510,106.36863333333334,35.124
b2511,281.97133333333335,223.90533333333335
b2512,506.34666666666664,496.051
b2513,457.5423333333333,395.048
b2514,566.3046666666668,583.9123333333333
b2515,399.801,464.316
b2516,342.5036666666667,395.8066666666667
b2517,220.41466666666668,133.84533333333334
b2518,1284.2766666666666,66.92856666666667
b2519,13.633333333333333,25.073066666666666
b2520,69.76003333333334,109.57566666666666
b2521,139.76,174.097
b2522,218.88133333333334,128.767
b2523,206.9143333333333,125.92033333333335
b2524,598.977,485.50800000000004
b2525,425.36833333333334,306.35266666666666
b2526,196.51,190.0596666666667
b2527,175.073,138.52200000000002
b2528,878.5906666666666,574.3973333333333
b2529,740.1646666666666,580.9923333333335
b2530,650.747,450.8006666666667
b2531,214.208,148.36166666666668
b2532,247.80966666666666,398.27
b2533,573.3103333333333,279.8786666666667
b2534,2.3947533333333335,3.1075700000000004
b2535,29.16503333333333,11.194899999999999
b2536,22.681633333333334,35.420233333333336
b2537,56.02483333333333,9.48424
b2538,32.14083333333333,59.70393333333334
b2539,16.9368,25.300933333333333
b2540,9.887983333333333,18.422166666666666
b2541,14.459366666666668,14.43699
b2542,12.298566666666666,11.683243333333332
b2543,196.67133333333334,111.51310000000001
b2544,11.82931,25.040499999999998
b2545,12.515973333333333,12.748733333333334
b2546,3.1107933333333335,9.576323333333333
b2547,1.85193,5.983273333333334
b2548,5.1769066666666665,2.11976
b2549,2.3321433333333332,3.578856666666667
b2550,20.451333333333334,25.672233333333335
b2551,3641.08,5440.296666666666
b2552,61.60493333333333,24.926333333333332
b2553,483.6413333333333,433.2963333333334
b2554,58.77373333333333,82.2548
b2555,79.87296666666667,92.0244
b2556,53.725,85.24373333333332
b2557,501.66266666666667,568.4526666666667
b2558,22.195333333333334,13.381233333333332
b2559,118.19099999999999,173.51
b2560,100.86646666666667,163.323
b2561,39.33233333333334,66.6168
b2562,147.78333333333333,231.37800000000001
b2563,135.69766666666666,183.99833333333333
b2564,252.14533333333338,405.54366666666664
b2565,105.06866666666667,145.92466666666667
b2566,423.9293333333333,404.5523333333333
b2567,485.75766666666664,442.40933333333334
b2568,324.9866666666667,302.39133333333336
b2569,397.72499999999997,367.2463333333333
b2570,152.604,204.914
b2571,339.81533333333334,299.0853333333334
b2572,977.7996666666667,1008.9976666666668
b2573,663.5476666666666,691.808
b2574,101.2051,394.30766666666665
b2575,46.834133333333334,80.21323333333332
b2576,170.347,127.44666666666666
b2577,23.494100000000003,23.500266666666665
b2578,15.124966666666666,29.775133333333333
b2579,5274.716666666667,1089.1643333333334
b2580,112.9465,161.048
b2581,174.4523333333333,122.205
b2582,114.75766666666668,34.55556666666667
b2583,35.98993333333333,48.439699999999995
b2584,53.36606666666666,44.20296666666667
b2585,422.34833333333336,390.036
b2586,21.0837,65.80380000000001
b2587,2350.7566666666667,321.51866666666666
b2592,367.63200000000006,491.2630000000001
b2593,133.415,136.06733333333332
b2594,217.33466666666666,153.99666666666667
b2595,682.9050000000001,715.4936666666666
b2597,933.0056666666666,761.4363333333334
b2598,4549.356666666667,0.0
b2599,397.34833333333336,152.393
b2600,342.4416666666666,392.16900000000004
b2601,618.3249999999999,727.5843333333333
b2602,39.3416,10.430466666666668
b2603,55.38909999999999,68.30793333333334
b2604,24.220766666666666,27.337366666666668
b2605,69.74643333333333,74.69833333333334
b2606,5474.593333333333,3491.67
b2607,4720.716666666666,3375.0
b2608,6309.740000000001,4141.91
b2609,4735.703333333333,2927.693333333333
b2610,333.08099999999996,330.81466666666665
b2611,104.72296666666666,142.316
b2614,874.3629999999999,797.348
b2615,117.05333333333333,145.09233333333336
b2616,48.20140000000001,39.192433333333334
b2617,868.9546666666665,851.3016666666666
b2618,161.71133333333333,141.53600000000003
b2619,293.81733333333335,300.1753333333333
b2620,260.953,294.997
b2622,125.59199999999998,119.92833333333333
b2623,23.3681,24.1975
b2624,0.6528233333333333,1.7255933333333333
b2625,7.031173333333332,5.46209
b2626,5.45681,3.029146666666667
b2627,68.93656666666668,101.81603333333334
b2628,87.32916666666667,153.07500000000002
b2629,5.45918,12.932646666666665
b2630,358.96133333333336,641.9573333333333
b2631,252.64166666666668,282.84433333333334
b2632,10.93888,10.1767
b2633,2.8140033333333334,1.0789956666666667
b2634,0.77775,2.2295533333333335
b2635,0.9361266666666667,0.0
b2636,11.113006666666669,7.622669999999999
b2637,7.895836666666667,8.337196666666665
b2638,27.450999999999997,23.25776666666667
b2641,19.527166666666666,40.2409
b2642,48.885533333333335,40.95513333333333
b2643,0.0,0.149998
b2644,0.7017103333333333,0.419
b2645,0.57557,6.199043333333333
b2646,8.893600000000001,3.229696666666667
b2647,11.4208,8.874613333333334
b2648,0.49920000000000003,0.0
b2650,0.7877510000000001,0.23558233333333334
b2659,42.36253333333334,4.63922
b2660,47.66400000000001,16.570966666666667
b2661,88.92486666666666,31.412833333333335
b2662,105.57209999999999,34.229
b2663,42.919900000000005,4.349566
b2664,38.888333333333335,33.9398
b2665,809.6850000000001,341.2223333333333
b2666,365.64733333333334,95.77556666666668
b2667,38.75706666666667,24.15686666666667
b2668,55.64353333333333,34.97496666666667
b2669,1779.2366666666667,447.215
b2670,3.0309000000000004,142.50866666666667
b2671,53.75796666666667,22.09963666666667
b2672,599.9189999999999,98.16026666666666
b2673,33.344100000000005,0.0
b2674,35.4265,6.387793333333334
b2675,25.593700000000002,0.3872966666666667
b2676,19.215700000000002,1.4739133333333332
b2677,184.56833333333336,51.087799999999994
b2678,102.80686666666666,37.127633333333335
b2679,131.29266666666666,26.61293333333333
b2681,6.55915,3.4213566666666666
b2682,260.80466666666666,317.60033333333337
b2683,153.14633333333336,122.04450000000001
b2684,580.662,420.5626666666667
b2685,115.996,75.45016666666666
b2686,57.59233333333333,48.43996666666666
b2687,2017.2300000000002,1380.0433333333333
b2688,448.6366666666666,402.15166666666664
b2689,173.69766666666666,210.79866666666666
b2690,184.84333333333333,251.7893333333333
b2696,4693.6466666666665,5783.316666666667
b2697,796.442,991.0286666666666
b2698,8.239523333333333,15.040043333333335
b2699,599.8793333333333,506.27299999999997
b2700,102.3682,86.46183333333335
b2701,82.23196666666666,86.69366666666667
b2702,3.01736,0.0
b2703,3.563204666666666,2.78036
b2704,9.100383333333333,5.136458
b2705,21.495099999999997,14.128633333333333
b2706,15.48001,14.904366666666666
b2707,79.83136666666667,80.85653333333333
b2708,48.7438,81.21593333333334
b2709,23.1418,26.105333333333334
b2710,12.044566666666668,11.40289
b2711,5.624109999999999,6.8685333333333345
b2712,10.645766666666667,76.8123
b2713,3.37434,65.18356666666666
b2714,16.708033333333333,26.904600000000002
b2715,11.197783333333334,19.046936666666667
b2716,17.11753333333333,17.73783333333333
b2717,40.10453333333333,106.26663333333333
b2718,23.856933333333334,104.98636666666665
b2719,8.764006666666667,67.03216666666667
b2720,3.3451300000000006,47.301233333333336
b2721,3.68465,69.55873333333334
b2722,1.4471666666666667,74.2366
b2723,0.9592300000000001,70.60803333333332
b2724,2.1986183333333336,51.901
b2725,1.3774433333333331,93.63956666666667
b2726,19.35206666666667,173.019
b2727,37.36723333333333,262.16
b2728,9.981493333333335,118.6089
b2729,33.705000000000005,213.93133333333333
b2730,32.38186666666667,176.77866666666668
b2731,27.3467,41.415933333333335
b2732,16.362933333333334,19.927633333333333
b2733,70.49286666666666,78.79513333333334
b2734,10.792433333333333,11.323063333333332
b2735,31.47896666666667,38.36176666666666
b2736,7.262650000000001,4.914686666666667
b2737,8.170679999999999,7.065766666666666
b2738,7.019826666666667,6.068829999999999
b2739,7.683183333333333,8.112283333333332
b2740,6.462696666666666,10.71945
b2741,1525.9399999999998,1143.7266666666667
b2742,572.8916666666668,642.5716666666667
b2743,166.78933333333333,174.78766666666664
b2744,222.67466666666667,226.27333333333334
b2745,256.777,172.499
b2746,184.88833333333332,145.501
b2747,147.10933333333332,141.42966666666666
b2748,258.318,167.6403333333333
b2749,121.87233333333334,122.84316666666666
b2750,295.4046666666666,166.135
b2751,806.8976666666667,465.2066666666667
b2752,1085.7233333333334,587.8910000000001
b2753,54.41139999999999,77.76983333333334
b2754,35.272,43.550000000000004
b2755,28.77436666666667,27.873866666666668
b2756,26.70183333333333,37.149566666666665
b2757,26.232200000000002,31.62223333333333
b2758,15.401933333333332,13.241366666666664
b2759,14.2428,10.06866
b2760,3.769693333333334,5.4452066666666665
b2761,7.527360000000001,9.082796666666665
b2762,986.7296666666666,491.99500000000006
b2763,1007.1086666666666,536.3853333333333
b2764,884.4726666666667,476.4876666666667
b2765,221.77866666666668,140.129
b2766,4.64526,10.93141
b2767,2.6451166666666666,2.6418766666666667
b2768,7.3984,6.546926666666667
b2769,4.434846666666667,6.271256666666666
b2770,1.22535,7.009073333333333
b2771,2.787843666666667,2.974211
b2774,0.6845976666666668,2.16537
b2775,0.6414513333333334,2.24268
b2776,5.558393333333334,3.9221966666666668
b2777,34.319066666666664,53.396899999999995
b2778,0.7862223333333334,1.090106
b2779,4667.116666666667,8888.753333333334
b2780,954.0769999999999,906.578
b2781,79.42993333333334,75.33733333333333
b2782,120.06223333333332,104.72556666666668
b2783,159.99033333333333,139.48443333333333
b2784,176.917,215.52633333333333
b2785,41.7003,37.611799999999995
b2786,59.31496666666666,59.75356666666667
b2787,12.2919,23.2904
b2788,4.84668,7.8916433333333345
b2789,1.937693333333333,1.5684666666666667
b2790,167.03333333333333,232.83666666666667
b2791,63.61599999999999,47.48140000000001
b2792,99.17079999999999,105.7835
b2793,142.9286666666667,196.39133333333334
b2794,154.38833333333335,94.37509999999999
b2795,221.31166666666664,233.26833333333335
b2796,114.30066666666666,136.41033333333334
b2797,43.789199999999994,61.340066666666665
b2798,47.79169999999999,72.67989999999999
b2799,15.595166666666666,55.5712
b2800,6.0059466666666665,8.372343333333333
b2801,1.6853066666666665,1.24613
b2802,6.312896666666667,5.785747333333333
b2803,12.812933333333334,13.157766666666666
b2804,93.38163333333334,111.05909999999999
b2805,76.14523333333334,59.93353333333334
b2806,176.803,211.48533333333333
b2807,71.89363333333333,171.2665333333333
b2808,84.45203333333332,110.52133333333335
b2809,702.0013333333333,100.46133333333334
b2810,85.05023333333334,100.93033333333334
b2811,83.96883333333334,78.92996666666666
b2812,88.87933333333332,126.59173333333335
b2813,153.31633333333332,144.41
b2817,107.77233333333334,208.357
b2818,730.5303333333335,234.76866666666663
b2819,48.76436666666666,58.139166666666675
b2820,72.43283333333333,69.48716666666667
b2821,64.96669999999999,62.45386666666667
b2822,57.299733333333336,61.66216666666667
b2823,22.79686666666667,38.095166666666664
b2824,17.14867,16.05617666666667
b2825,8.881343333333334,16.64186666666667
b2826,5.229316666666667,5.147723333333333
b2827,258.232,229.52133333333336
b2828,187.33399999999997,202.47799999999998
b2829,261.52866666666665,252.211
b2830,482.39866666666666,456.62733333333335
b2831,42.99433333333334,55.48996666666667
b2832,74.5225,119.60266666666666
b2833,418.06600000000003,451.3666666666666
b2834,375.087,326.25233333333335
b2835,41.55266666666666,64.2043
b2836,67.82843333333334,74.11629999999998
b2837,67.7822,87.9301
b2838,180.32533333333333,251.89133333333334
b2839,22.07783333333333,18.21966666666667
b2840,68.47793333333334,100.77483333333333
b2841,23.652966666666668,30.421733333333336
b2842,18.2758,33.34973333333333
b2843,5.088186666666666,13.897363333333333
b2844,79.04446666666666,4.62825
b2845,9.053663333333333,10.063886666666667
b2846,6.193899999999999,8.918756666666665
b2847,18.387966666666667,34.48976666666667
b2848,4.826216666666666,23.818833333333334
b2849,1.2510433333333333,1.16888
b2850,1.15751,1.2159983333333333
b2851,1.4008426666666667,0.27229933333333334
b2852,1.9228543333333332,1.3268866666666668
b2853,1.8361533333333335,0.5408166666666666
b2854,0.9743506666666667,0.13208466666666666
b2856,3.1920366666666666,2.6138600000000003
b2858,7.071003333333333,1.5302433333333332
b2859,20.576533333333334,12.601023333333332
b2860,33.40463333333333,55.27013333333333
b2861,73.80839999999999,95.11446666666666
b2863,26.445533333333334,25.134566666666668
b2865,122.48633333333333,242.24266666666665
b2866,6.953966666666666,9.257403333333333
b2867,6.969156666666667,3.5145733333333333
b2868,15.012156666666668,12.893803333333333
b2869,14.588633333333334,21.36763333333333
b2870,0.692524,0.276391
b2871,1.5739666666666665,4.6265600000000004
b2872,5.4879299999999995,3.437696666666666
b2873,3.55662,2.839033333333333
b2874,14.530420000000001,18.308266666666665
b2875,6.64574,11.080766666666667
b2876,2.9995833333333337,9.62677
b2877,18.27253333333333,23.97553333333333
b2878,1.6828133333333335,1.599007
b2879,2.276953666666667,2.459932333333333
b2880,4.039696666666667,6.155963333333333
b2881,7.77517,9.925636666666668
b2882,5.533080000000001,2.64655
b2883,21.7449,21.766900000000003
b2886,7.382756666666666,14.89519
b2887,4.345016666666667,8.160546666666667
b2888,0.6671416666666666,0.48130333333333336
b2889,84.85606666666666,65.2851
b2890,891.9626666666667,867.163
b2891,684.8966666666666,698.8870000000001
b2892,129.145,160.07566666666665
b2893,213.53266666666664,174.163
b2894,108.86200000000001,80.90343333333334
b2895,212.97933333333333,196.58333333333334
b2896,142.80466666666666,274.75966666666665
b2897,449.5026666666667,303.38399999999996
b2898,422.9973333333333,348.3063333333334
b2899,82.29756666666667,90.60663333333333
b2900,237.44833333333335,267.042
b2901,199.50266666666664,170.856
b2902,16.1772,9.90043
b2903,57.418533333333336,55.89333333333334
b2904,130.12266666666667,160.827
b2905,100.43013333333333,76.05766666666666
b2906,122.76400000000001,143.6676666666667
b2907,138.22433333333333,182.99566666666666
b2908,425.9283333333333,417.11133333333333
b2909,422.76933333333335,416.08899999999994
b2910,967.6196666666666,1179.1006666666667
b2912,57.637166666666666,100.45126666666665
b2913,2860.913333333334,4534.306666666666
b2914,882.4413333333333,660.2743333333333
b2915,10.391456666666668,11.720733333333333
b2916,153.86300000000003,248.05766666666668
b2917,2.3040866666666666,4.472396666666667
b2918,1.9594966666666667,2.6617133333333336
b2919,10.116373333333334,13.128333333333332
b2920,2.9745466666666665,8.6213
b2921,21.825666666666667,19.9913
b2922,479.6886666666666,293.219
b2923,46.82176666666667,62.6966
b2924,1396.676666666667,1077.0283333333334
b2925,2939.376666666667,3651.3700000000003
b2926,1950.3,2748.656666666667
b2927,401.36033333333336,615.8413333333333
b2928,83.41460000000001,85.8818
b2929,130.38766666666666,145.29633333333334
b2930,3.1909033333333334,0.5978153333333333
b2933,2.3364733333333336,3.6320333333333337
b2934,1.485519,0.15726933333333334
b2935,752.3703333333333,969.5146666666666
b2936,113.51533333333333,62.52883333333333
b2937,156.71766666666667,96.13793333333332
b2938,657.8886666666667,352.4503333333333
b2939,852.6210000000001,217.81300000000002
b2940,5.853203333333333,20.14303333333333
b2942,2137.266666666667,3412.403333333333
b2943,86.79106666666667,56.896366666666665
b2944,31.839233333333336,39.241099999999996
b2945,11.574026666666668,17.19386666666667
b2946,144.143,127.74326666666667
b2947,231.59866666666667,182.74699999999999
b2948,344.703,327.70266666666663
b2949,184.68466666666666,165.19366666666667
b2950,1.825949666666667,8.089743333333333
b2951,145.2413333333333,137.27833333333334
b2952,262.82199999999995,227.3646666666667
b2953,167.58933333333334,140.63666666666666
b2954,171.73033333333333,135.5716666666667
b2955,125.58766666666666,97.28196666666668
b2956,5.244496666666667,5.964033333333333
b2957,14.009833333333333,121.04466666666667
b2958,51.045966666666665,50.585100000000004
b2959,736.0506666666666,488.2193333333333
b2960,218.448,152.82333333333335
b2961,108.91300000000001,95.53003333333334
b2962,436.70533333333333,254.35199999999998
b2963,128.99233333333333,88.3345
b2964,42.63256666666666,40.33036666666666
b2965,104.75033333333333,65.7427
b2966,20.773,39.27746666666667
b2968,11.03707,13.44359
b2969,3.0490289999999995,2.6773333333333333
b2970,7.797026666666667,6.916306666666666
b2971,33.06716666666667,33.5271
b2972,37.53746666666667,25.387600000000003
b2975,17.527,5.752812333333334
b2976,91.03943333333332,46.5119
b2977,57.21439999999999,25.950599999999998
b2979,8.051113333333332,5.44057
b2980,57.6501,6.235456666666667
b2981,3.2985666666666664,1.10781
b2982,182.40633333333335,203.712
b2983,0.9607380000000001,3.241923333333333
b2984,2.0439593333333335,1.23255
b2985,3.342703333333333,2.38809
b2986,0.80172,0.6100133333333333
b2987,3.38867,4.91054
b2988,235.77800000000002,424.55833333333334
b2989,283.22433333333333,208.30066666666667
b2990,49.300900000000006,209.68499999999997
b2991,12.3847,110.35933333333332
b2992,60.01626666666667,323.32133333333337
b2993,69.66896666666666,312.908
b2994,34.55886666666667,317.28866666666664
b2995,6.02273,314.7563333333333
b2996,21.689533333333333,746.7783333333333
b2997,25.621566666666666,652.1116666666667
b2998,6.284906666666667,782.2879999999999
b3001,35.28906666666666,51.301300000000005
b3002,491.49066666666664,265.03833333333336
b3003,97.80956666666667,25.7092
b3005,383.61833333333334,80.33300000000001
b3006,399.33933333333334,68.43396666666666
b3008,259.29400000000004,505.8706666666667
b3009,103.4508,181.64166666666665
b3010,51.2284,29.909299999999998
b3011,368.63366666666667,151.09266666666667
b3012,242.6096666666667,77.8073
b3013,10.471163333333333,11.883833333333333
b3014,20.361,5.788799999999999
b3017,167.75233333333333,198.98233333333334
b3018,175.99599999999998,181.65666666666667
b3019,165.40733333333333,135.73733333333334
b3020,30.996033333333333,60.418533333333336
b3021,194.69833333333335,143.65133333333333
b3022,195.13466666666667,143.47053333333335
b3023,24.348366666666667,23.330600000000004
b3024,239.50233333333333,80.40596666666666
b3025,10.935556666666669,27.09296666666667
b3026,12.4692,13.3316
b3027,0.5308333333333334,0.4894833333333333
b3028,144.59166666666667,168.0473333333333
b3029,788.0626666666667,1124.3776666666665
b3030,168.702,183.769
b3031,174.80666666666664,288.66266666666667
b3032,261.2006666666667,370.5226666666667
b3033,238.90266666666665,187.90066666666667
b3034,136.5066666666667,190.359
b3035,1000.5369999999999,709.3773333333334
b3037,313.26199999999994,303.21566666666666
b3038,341.9053333333333,166.94000000000003
b3039,21.2217,39.6933
b3040,115.32033333333334,144.99633333333333
b3041,226.80133333333333,464.7273333333333
b3042,293.266,370.6373333333333
b3043,8.662116666666668,11.880066666666666
b3044,58.217600000000004,75.93943333333333
b3045,20.520033333333334,38.91573333333333
b3046,12.543766666666668,12.78559
b3047,6.099496666666667,4.91194
b3048,5.843323333333333,2.886706666666667
b3049,567.5590000000001,323.87033333333335
b3050,4.465063333333333,3.994056666666667
b3051,3.090426666666666,3.4562233333333334
b3052,80.85483333333333,82.79946666666667
b3053,71.14053333333334,90.4338
b3054,48.38976666666667,59.58233333333334
b3055,177.87300000000002,168.72366666666665
b3056,172.47633333333332,210.6626666666667
b3057,99.51013333333333,117.42633333333333
b3058,32.470733333333335,19.25186666666667
b3059,91.23586666666665,180.60566666666668
b3060,10.680539999999999,27.211633333333328
b3061,2.8664433333333332,7.583906666666667
b3062,0.9519799999999999,9.973983333333333
b3063,1.023054,2.1378566666666665
b3064,119.214,122.58183333333334
b3065,4037.703333333333,2438.36
b3066,303.28833333333336,281.2763333333334
b3067,647.7869999999999,505.31033333333335
b3068,185.31499999999997,156.43033333333332
b3070,61.93696666666667,12.17601
b3071,73.1155,207.33399999999997
b3072,44.4092,19.063326666666665
b3073,477.4083333333333,30.429600000000004
b3074,0.5308333333333334,0.0
b3075,47.0,43.0847
b3076,2.34325,2.1767266666666667
b3077,4.20173,0.3085556666666667
b3078,0.7210213333333333,0.187254
b3079,0.5809916666666667,1.1720723333333334
b3080,2.7234433333333334,4.249843333333334
b3081,8.453270000000002,5.439710000000001
b3082,31.696799999999996,45.23656666666667
b3083,25.487,21.195800000000002
b3084,44.5374,34.056999999999995
b3085,49.39723333333333,68.50343333333332
b3086,1.5007433333333333,4.421729999999999
b3087,64.01813333333332,68.23910000000001
b3088,17.239933333333333,4.184746666666666
b3089,359.2763333333333,3488.2666666666664
b3090,12.8745,45.04253333333333
b3091,20.083133333333333,21.644099999999998
b3092,19.511133333333333,20.55046666666667
b3093,20.62023333333333,19.777933333333333
b3094,158.10933333333332,154.73233333333332
b3095,147.04833333333335,154.17100000000002
b3096,130.25699999999998,176.87933333333334
b3097,698.5756666666666,303.67766666666665
b3098,1133.36,418.37300000000005
b3099,1282.54,384.65933333333334
b3100,845.029,304.07599999999996
b3101,21.77926666666666,7.248733333333334
b3102,88.97613333333334,56.3185
b3103,194.042,182.55566666666664
b3104,9.248926666666668,8.569186666666667
b3105,87.1375,104.80013333333333
b3106,14.550566666666668,13.01829
b3107,96.61206666666668,85.67413333333333
b3110,4.6035,11.981146666666667
b3113,14.050533333333334,18.13383333333333
b3114,5.289776666666666,5.4111400000000005
b3115,4.80296,6.73896
b3116,13.256599999999999,15.409169999999998
b3117,1.967575,0.170667
b3118,2.85458,1.0284266666666666
b3119,0.0,0.0
b3120,1.7197733333333334,0.24006166666666665
b3121,0.8244306666666666,0.04619633333333333
b3124,20.337333333333333,18.7009
b3125,23.65346666666667,16.37767666666667
b3126,2.26749,3.0883133333333332
b3127,0.657869,0.5786566666666667
b3128,13.877,32.37166666666667
b3129,157.85500000000002,196.45366666666666
b3130,166.06300000000002,130.76553333333334
b3131,151.76666666666668,198.25366666666665
b3132,1.3732199999999999,2.1799133333333334
b3133,6.755656666666667,8.2506
b3134,1.6453266666666666,11.2042
b3135,3.82038,12.131353333333331
b3136,0.7197343333333333,0.4292133333333333
b3137,0.3508633333333333,0.46893999999999997
b3138,3.3671333333333333,1.1369066666666667
b3139,1.2568166666666667,2.685026666666667
b3140,3.9708776666666665,5.8704600000000005
b3141,4.251423333333334,4.324016666666666
b3142,12.3073,11.008593333333332
b3143,2.678440333333333,0.26003766666666667
b3144,8.166170000000001,9.065106666666667
b3145,9.749783333333333,7.070106666666667
b3146,83.8915,98.36056666666667
b3147,161.71633333333332,189.4476666666667
b3148,169.52933333333334,200.602
b3149,243.75966666666667,243.138
b3150,209.17366666666666,237.23833333333332
b3151,86.1739,131.28493333333333
b3152,19.046,15.908900000000001
b3153,14.752290000000002,4.843636666666667
b3154,34.8889,31.700933333333335
b3155,39.87363333333334,32.572300000000006
b3156,158.30733333333333,368.89300000000003
b3157,277.8453333333334,510.72599999999994
b3158,36.55856666666667,279.96599999999995
b3159,19.37806666666667,173.25266666666667
b3160,135.2193333333333,21.720399999999998
b3161,44.6116,161.25633333333334
b3162,331.5133333333333,285.8566666666666
b3163,1859.8499999999997,1800.29
b3164,1355.34,1049.0533333333333
b3165,6745.82,5023.62
b3166,320.9693333333333,232.1396666666667
b3167,423.62533333333334,348.559
b3168,835.9696666666667,645.821
b3169,715.6393333333332,541.9233333333333
b3170,784.0253333333334,551.5596666666667
b3172,1987.5666666666666,535.8076666666667
b3173,6.715953333333334,10.457586666666666
b3175,3007.9066666666663,2972.796666666667
b3176,370.859,369.01
b3177,154.239,88.4896
b3178,1008.2773333333333,953.7256666666667
b3179,675.4743333333333,731.5143333333334
b3180,1006.3476666666666,1035.4779999999998
b3181,321.05466666666666,234.53133333333335
b3182,72.29153333333333,79.75713333333333
b3183,161.31233333333333,127.65233333333333
b3184,137.99866666666665,118.52633333333334
b3185,6362.913333333333,5583.69
b3186,5692.360000000001,3580.0733333333333
b3187,477.7576666666667,495.82666666666665
b3188,32.99706666666667,74.02313333333332
